model,drug_row,side_effect_col,label,matched_positive_col,prevalence_bin,score,topk
CAFNet,14,92,0,978,4,1.8389134407043457,0
CAFNet,14,2,0,978,4,2.415489435195923,1
CAFNet,15,21,1,21,2,2.9476091861724854,0
CAFNet,15,306,0,21,2,2.337876796722412,0
CAFNet,15,869,0,21,2,0.7537298202514648,0
CAFNet,15,204,0,21,2,1.787658452987671,0
CAFNet,15,912,0,21,2,3.8589954376220703,0
CAFNet,15,79,0,21,2,1.581298828125,0
CAFNet,15,53,1,53,3,4.139991760253906,1
CAFNet,15,970,0,53,3,2.7234787940979004,0
CAFNet,15,950,0,53,3,1.6097098588943481,0
CAFNet,15,904,0,53,3,0.21918541193008423,0
CAFNet,15,930,0,53,3,3.4410524368286133,0
CAFNet,15,655,0,53,3,2.070645332336426,0
CAFNet,15,71,1,71,1,1.4597963094711304,0
CAFNet,15,610,0,71,1,1.0972453355789185,0
CAFNet,15,279,0,71,1,1.6690673828125,0
CAFNet,15,270,0,71,1,2.9047999382019043,0
CAFNet,15,83,0,71,1,2.5529422760009766,0
CAFNet,15,901,0,71,1,3.974904775619507,1
CAFNet,15,207,1,207,4,4.31471586227417,1
CAFNet,15,861,0,207,4,2.4257845878601074,0
CAFNet,15,35,0,207,4,0.21993452310562134,0
CAFNet,15,92,0,207,4,3.561990976333618,0
CAFNet,15,269,0,207,4,4.312833786010742,1
CAFNet,15,758,0,207,4,2.647408962249756,0
CAFNet,15,243,1,243,4,4.312798976898193,1
CAFNet,15,861,0,243,4,2.4257845878601074,0
CAFNet,15,758,0,243,4,2.647408962249756,0
CAFNet,15,236,0,243,4,3.8568978309631348,0
CAFNet,15,683,0,243,4,2.5493454933166504,0
CAFNet,15,74,0,243,4,3.40975022315979,0
CAFNet,15,252,1,252,4,3.9331743717193604,1
CAFNet,15,225,0,252,4,4.012384414672852,1
CAFNet,15,758,0,252,4,2.647408962249756,0
CAFNet,15,2,0,252,4,3.10929274559021,0
CAFNet,15,468,0,252,4,1.2937679290771484,0
CAFNet,15,180,0,252,4,2.0342304706573486,0
CAFNet,15,258,1,258,4,3.3582406044006348,0
CAFNet,15,607,0,258,4,2.584592819213867,0
CAFNet,15,92,0,258,4,3.561990976333618,0
CAFNet,15,778,0,258,4,3.8669559955596924,1
CAFNet,15,80,0,258,4,3.948009967803955,1
CAFNet,15,445,0,258,4,1.565967082977295,0
CAFNet,15,401,1,401,4,5.136460781097412,1
CAFNet,15,621,0,401,4,4.217935562133789,1
CAFNet,15,92,0,401,4,3.561990976333618,0
CAFNet,15,180,0,401,4,2.0342304706573486,0
CAFNet,15,80,0,401,4,3.948009967803955,1
CAFNet,15,225,0,401,4,4.012384414672852,1
CAFNet,15,505,1,505,4,4.070318222045898,1
CAFNet,15,80,0,505,4,3.948009967803955,1
CAFNet,15,74,0,505,4,3.40975022315979,0
CAFNet,15,332,0,505,4,3.989778995513916,1
CAFNet,15,273,0,505,4,2.0265462398529053,0
CAFNet,15,225,0,505,4,4.012384414672852,1
CAFNet,15,631,1,631,2,2.5775306224823,0
CAFNet,15,204,0,631,2,1.787658452987671,0
CAFNet,15,869,0,631,2,0.7537298202514648,0
CAFNet,15,303,0,631,2,1.6388487815856934,0
CAFNet,15,361,0,631,2,2.5796091556549072,0
CAFNet,15,227,0,631,2,0.8994102478027344,0
CAFNet,15,885,1,885,3,1.2550296783447266,0
CAFNet,15,539,0,885,3,0.5037134289741516,0
CAFNet,15,946,0,885,3,1.9387686252593994,0
CAFNet,15,181,0,885,3,2.58793044090271,0
CAFNet,15,432,0,885,3,3.009746551513672,0
CAFNet,15,808,0,885,3,1.9689385890960693,0
CAFNet,15,975,1,975,2,2.2998929023742676,0
CAFNet,15,146,0,975,2,2.3317251205444336,0
CAFNet,15,912,0,975,2,3.8589954376220703,0
CAFNet,15,204,0,975,2,1.787658452987671,0
CAFNet,15,452,0,975,2,1.2633081674575806,0
CAFNet,15,638,0,975,2,0.8789955377578735,0
CAFNet,15,978,1,978,4,4.19127893447876,1
CAFNet,15,2,0,978,4,3.10929274559021,0
CAFNet,15,74,0,978,4,3.40975022315979,0
CAFNet,15,758,0,978,4,2.647408962249756,0
CAFNet,15,215,0,978,4,3.5251872539520264,0
CAFNet,15,180,0,978,4,2.0342304706573486,0
CAFNet,16,2,1,2,4,2.230059862136841,0
CAFNet,16,225,0,2,4,1.6584932804107666,0
CAFNet,16,696,0,2,4,1.9154902696609497,0
CAFNet,16,92,0,2,4,1.682227373123169,0
CAFNet,16,215,0,2,4,1.049009919166565,0
CAFNet,16,74,0,2,4,1.2943897247314453,0
CAFNet,16,71,1,71,1,0.6442084312438965,0
CAFNet,16,279,0,71,1,0.7555294632911682,0
CAFNet,16,516,0,71,1,1.0005519390106201,0
CAFNet,16,22,0,71,1,0.3359763026237488,0
CAFNet,16,85,0,71,1,0.7412909865379333,0
CAFNet,16,33,0,71,1,0.40516263246536255,0
CAFNet,16,207,1,207,4,3.2903974056243896,1
CAFNet,16,225,0,207,4,1.6584932804107666,0
CAFNet,16,180,0,207,4,0.6373443603515625,0
CAFNet,16,332,0,207,4,2.6228578090667725,1
CAFNet,16,505,0,207,4,3.1484460830688477,1
CAFNet,16,35,0,207,4,0.2923915684223175,0
CAFNet,16,236,1,236,4,2.1393797397613525,0
CAFNet,16,269,0,236,4,3.7420215606689453,1
CAFNet,16,35,0,236,4,0.2923915684223175,0
CAFNet,16,180,0,236,4,0.6373443603515625,0
CAFNet,16,225,0,236,4,1.6584932804107666,0
CAFNet,16,505,0,236,4,3.1484460830688477,1
CAFNet,16,243,1,243,4,3.271451234817505,1
CAFNet,16,269,0,243,4,3.7420215606689453,1
CAFNet,16,92,0,243,4,1.682227373123169,0
CAFNet,16,683,0,243,4,0.532468318939209,0
CAFNet,16,607,0,243,4,1.3224244117736816,0
CAFNet,16,80,0,243,4,2.5495591163635254,1
CAFNet,16,245,1,245,1,3.639613151550293,1
CAFNet,16,270,0,245,1,1.529456377029419,0
CAFNet,16,536,0,245,1,0.6069867610931396,0
CAFNet,16,307,0,245,1,0.23951256275177002,0
CAFNet,16,85,0,245,1,0.7412909865379333,0
CAFNet,16,630,0,245,1,0.5672709345817566,0
CAFNet,16,252,1,252,4,3.24996280670166,1
CAFNet,16,215,0,252,4,1.049009919166565,0
CAFNet,16,74,0,252,4,1.2943897247314453,0
CAFNet,16,92,0,252,4,1.682227373123169,0
CAFNet,16,258,0,252,4,1.9782133102416992,0
CAFNet,16,225,0,252,4,1.6584932804107666,0
CAFNet,16,265,1,265,3,0.3593883216381073,0
CAFNet,16,885,0,265,3,1.9981355667114258,0
CAFNet,16,656,0,265,3,1.2898274660110474,0
CAFNet,16,181,0,265,3,0.8517388105392456,0
CAFNet,16,488,0,265,3,0.04425737261772156,0
CAFNet,16,539,0,265,3,0.20080290734767914,0
CAFNet,16,273,1,273,4,0.8655564785003662,0
CAFNet,16,92,0,273,4,1.682227373123169,0
CAFNet,16,505,0,273,4,3.1484460830688477,1
CAFNet,16,180,0,273,4,0.6373443603515625,0
CAFNet,16,225,0,273,4,1.6584932804107666,0
CAFNet,16,258,0,273,4,1.9782133102416992,0
CAFNet,16,300,1,300,1,0.5624569654464722,0
CAFNet,16,827,0,300,1,0.7688938975334167,0
CAFNet,16,270,0,300,1,1.529456377029419,0
CAFNet,16,516,0,300,1,1.0005519390106201,0
CAFNet,16,85,0,300,1,0.7412909865379333,0
CAFNet,16,901,0,300,1,1.7211021184921265,0
CAFNet,16,318,1,318,0,1.3355742692947388,0
CAFNet,16,806,0,318,0,1.9119524955749512,0
CAFNet,16,924,0,318,0,-0.027343954890966415,0
CAFNet,16,385,0,318,0,1.5528424978256226,0
CAFNet,16,405,0,318,0,0.43436914682388306,0
CAFNet,16,381,0,318,0,0.4022212624549866,0
CAFNet,16,361,1,361,2,0.11856377869844437,0
CAFNet,16,631,0,361,2,2.9609291553497314,1
CAFNet,16,733,0,361,2,0.5908049941062927,0
CAFNet,16,392,0,361,2,1.2476425170898438,0
CAFNet,16,345,0,361,2,0.7332761287689209,0
CAFNet,16,227,0,361,2,0.6475993990898132,0
CAFNet,16,386,1,386,2,1.0301412343978882,0
CAFNet,16,21,0,386,2,2.707082748413086,1
CAFNet,16,146,0,386,2,1.3716318607330322,0
CAFNet,16,452,0,386,2,1.7181332111358643,0
CAFNet,16,306,0,386,2,0.8023134469985962,0
CAFNet,16,869,0,386,2,0.8337793946266174,0
CAFNet,16,401,1,401,4,3.174856424331665,1
CAFNet,16,258,0,401,4,1.9782133102416992,0
CAFNet,16,180,0,401,4,0.6373443603515625,0
CAFNet,16,92,0,401,4,1.682227373123169,0
CAFNet,16,225,0,401,4,1.6584932804107666,0
CAFNet,16,74,0,401,4,1.2943897247314453,0
CAFNet,16,431,1,431,2,1.5319716930389404,0
CAFNet,16,79,0,431,2,0.5487683415412903,0
CAFNet,16,869,0,431,2,0.8337793946266174,0
CAFNet,16,733,0,431,2,0.5908049941062927,0
CAFNet,16,345,0,431,2,0.7332761287689209,0
CAFNet,16,132,0,431,2,0.9533648490905762,0
CAFNet,16,468,1,468,4,1.036480188369751,0
CAFNet,16,225,0,468,4,1.6584932804107666,0
CAFNet,16,607,0,468,4,1.3224244117736816,0
CAFNet,16,683,0,468,4,0.532468318939209,0
CAFNet,16,215,0,468,4,1.049009919166565,0
CAFNet,16,269,0,468,4,3.7420215606689453,1
CAFNet,16,477,1,477,0,-0.10135422646999359,0
CAFNet,16,385,0,477,0,1.5528424978256226,0
CAFNet,16,562,0,477,0,0.0582866445183754,0
CAFNet,16,793,0,477,0,1.0836522579193115,0
CAFNet,16,381,0,477,0,0.4022212624549866,0
CAFNet,16,32,0,477,0,1.2397644519805908,0
CAFNet,16,621,1,621,4,3.666666269302368,1
CAFNet,16,215,0,621,4,1.049009919166565,0
CAFNet,16,80,0,621,4,2.5495591163635254,1
CAFNet,16,683,0,621,4,0.532468318939209,0
CAFNet,16,861,0,621,4,2.276864767074585,0
CAFNet,16,445,0,621,4,2.0140252113342285,0
CAFNet,16,689,1,689,1,0.4759111702442169,0
CAFNet,16,536,0,689,1,0.6069867610931396,0
CAFNet,16,83,0,689,1,1.9807103872299194,0
CAFNet,16,944,0,689,1,0.8165121078491211,0
CAFNet,16,307,0,689,1,0.23951256275177002,0
CAFNet,16,147,0,689,1,0.4422018527984619,0
CAFNet,16,758,1,758,4,1.4783860445022583,0
CAFNet,16,215,0,758,4,1.049009919166565,0
CAFNet,16,92,0,758,4,1.682227373123169,0
CAFNet,16,607,0,758,4,1.3224244117736816,0
CAFNet,16,683,0,758,4,0.532468318939209,0
CAFNet,16,225,0,758,4,1.6584932804107666,0
CAFNet,16,778,1,778,4,2.147027015686035,0
CAFNet,16,861,0,778,4,2.276864767074585,0
CAFNet,16,80,0,778,4,2.5495591163635254,1
CAFNet,16,258,0,778,4,1.9782133102416992,0
CAFNet,16,215,0,778,4,1.049009919166565,0
CAFNet,16,269,0,778,4,3.7420215606689453,1
CAFNet,16,904,1,904,3,-0.16729314625263214,0
CAFNet,16,234,0,904,3,1.3089779615402222,0
CAFNet,16,656,0,904,3,1.2898274660110474,0
CAFNet,16,620,0,904,3,0.8371397852897644,0
CAFNet,16,181,0,904,3,0.8517388105392456,0
CAFNet,16,937,0,904,3,0.770557165145874,0
CAFNet,16,912,1,912,2,1.1389803886413574,0
CAFNet,16,275,0,912,2,1.7381318807601929,0
CAFNet,16,25,0,912,2,0.42744383215904236,0
CAFNet,16,460,0,912,2,1.8024475574493408,0
CAFNet,16,452,0,912,2,1.7181332111358643,0
CAFNet,16,146,0,912,2,1.3716318607330322,0
CAFNet,16,978,1,978,4,3.6379942893981934,1
CAFNet,16,225,0,978,4,1.6584932804107666,0
CAFNet,16,332,0,978,4,2.6228578090667725,1
CAFNet,16,180,0,978,4,0.6373443603515625,0
CAFNet,16,445,0,978,4,2.0140252113342285,0
CAFNet,16,74,0,978,4,1.2943897247314453,0
CAFNet,17,2,1,2,4,3.5313913822174072,0
CAFNet,17,386,0,2,4,2.0846333503723145,0
CAFNet,17,519,0,2,4,1.8977291584014893,0
CAFNet,17,245,0,2,4,4.179305553436279,1
CAFNet,17,33,0,2,4,3.575479030609131,0
CAFNet,17,869,0,2,4,0.9248979091644287,0
CAFNet,17,35,1,35,4,3.078815460205078,0
CAFNet,17,71,0,35,4,1.9720040559768677,0
CAFNet,17,572,0,35,4,3.7045538425445557,0
CAFNet,17,21,0,35,4,4.715282917022705,1
CAFNet,17,32,0,35,4,2.984575033187866,0
CAFNet,17,885,0,35,4,3.5979654788970947,0
CAFNet,17,44,1,44,1,0.9178434610366821,0
CAFNet,17,689,0,44,1,1.4636881351470947,0
CAFNet,17,464,0,44,1,2.6801791191101074,0
CAFNet,17,516,0,44,1,3.8879871368408203,0
CAFNet,17,409,0,44,1,1.5736680030822754,0
CAFNet,17,827,0,44,1,2.4525344371795654,0
CAFNet,17,74,1,74,4,4.113251686096191,0
CAFNet,17,279,0,74,4,2.719695568084717,0
CAFNet,17,519,0,74,4,1.8977291584014893,0
CAFNet,17,808,0,74,4,2.160918951034546,0
CAFNet,17,488,0,74,4,2.7646291255950928,0
CAFNet,17,655,0,74,4,2.370508909225464,0
CAFNet,17,80,1,80,4,4.1524858474731445,0
CAFNet,17,83,0,80,4,4.2000412940979,1
CAFNet,17,21,0,80,4,4.715282917022705,1
CAFNet,17,838,0,80,4,2.562452793121338,0
CAFNet,17,22,0,80,4,1.6448514461517334,0
CAFNet,17,733,0,80,4,3.229454517364502,0
CAFNet,17,85,1,85,1,3.062727451324463,0
CAFNet,17,458,0,85,1,1.9733113050460815,0
CAFNet,17,519,0,85,1,1.8977291584014893,0
CAFNet,17,516,0,85,1,3.8879871368408203,0
CAFNet,17,22,0,85,1,1.6448514461517334,0
CAFNet,17,279,0,85,1,2.719695568084717,0
CAFNet,17,92,1,92,4,4.150696754455566,0
CAFNet,17,733,0,92,4,3.229454517364502,0
CAFNet,17,270,0,92,4,3.5445148944854736,0
CAFNet,17,53,0,92,4,4.369863510131836,1
CAFNet,17,689,0,92,4,1.4636881351470947,0
CAFNet,17,1,0,92,4,3.781733989715576,0
CAFNet,17,114,1,114,2,2.7480359077453613,0
CAFNet,17,361,0,114,2,2.304427146911621,0
CAFNet,17,1,0,114,2,3.781733989715576,0
CAFNet,17,975,0,114,2,2.75492262840271,0
CAFNet,17,869,0,114,2,0.9248979091644287,0
CAFNet,17,638,0,114,2,2.1616244316101074,0
CAFNet,17,147,1,147,1,1.2816259860992432,0
CAFNet,17,944,0,147,1,2.9926323890686035,0
CAFNet,17,689,0,147,1,1.4636881351470947,0
CAFNet,17,464,0,147,1,2.6801791191101074,0
CAFNet,17,630,0,147,1,1.9110844135284424,0
CAFNet,17,307,0,147,1,0.9503863453865051,0
CAFNet,17,181,1,181,3,3.0059053897857666,0
CAFNet,17,234,0,181,3,3.6930289268493652,0
CAFNet,17,808,0,181,3,2.160918951034546,0
CAFNet,17,946,0,181,3,3.5195467472076416,0
CAFNet,17,656,0,181,3,2.8811631202697754,0
CAFNet,17,655,0,181,3,2.370508909225464,0
CAFNet,17,204,1,204,2,2.784883499145508,0
CAFNet,17,303,0,204,2,2.620074510574341,0
CAFNet,17,146,0,204,2,2.7729196548461914,0
CAFNet,17,1,0,204,2,3.781733989715576,0
CAFNet,17,638,0,204,2,2.1616244316101074,0
CAFNet,17,361,0,204,2,2.304427146911621,0
CAFNet,17,207,1,207,4,4.131752967834473,0
CAFNet,17,279,0,207,4,2.719695568084717,0
CAFNet,17,838,0,207,4,2.562452793121338,0
CAFNet,17,458,0,207,4,1.9733113050460815,0
CAFNet,17,455,0,207,4,2.4440484046936035,0
CAFNet,17,946,0,207,4,3.5195467472076416,0
CAFNet,17,215,1,215,4,3.059077024459839,0
CAFNet,17,20,0,215,4,3.8255934715270996,0
CAFNet,17,361,0,215,4,2.304427146911621,0
CAFNet,17,409,0,215,4,1.5736680030822754,0
CAFNet,17,655,0,215,4,2.370508909225464,0
CAFNet,17,258,0,215,4,3.687990188598633,0
CAFNet,17,227,1,227,2,2.6784720420837402,0
CAFNet,17,132,0,227,2,3.1964974403381348,0
CAFNet,17,631,0,227,2,4.262036323547363,1
CAFNet,17,275,0,227,2,2.917327642440796,0
CAFNet,17,386,0,227,2,2.0846333503723145,0
CAFNet,17,361,0,227,2,2.304427146911621,0
CAFNet,17,243,1,243,4,4.133951187133789,0
CAFNet,17,25,0,243,4,1.8936389684677124,0
CAFNet,17,234,0,243,4,3.6930289268493652,0
CAFNet,17,361,0,243,4,2.304427146911621,0
CAFNet,17,245,0,243,4,4.179305553436279,1
CAFNet,17,488,0,243,4,2.7646291255950928,0
CAFNet,17,252,1,252,4,4.285199165344238,1
CAFNet,17,225,0,252,4,3.69484543800354,0
CAFNet,17,381,0,252,4,1.6199917793273926,0
CAFNet,17,701,0,252,4,3.2523443698883057,0
CAFNet,17,539,0,252,4,2.464872121810913,0
CAFNet,17,944,0,252,4,2.9926323890686035,0
CAFNet,17,265,1,265,3,1.5447062253952026,0
CAFNet,17,234,0,265,3,3.6930289268493652,0
CAFNet,17,946,0,265,3,3.5195467472076416,0
CAFNet,17,720,0,265,3,2.1097099781036377,0
CAFNet,17,656,0,265,3,2.8811631202697754,0
CAFNet,17,808,0,265,3,2.160918951034546,0
CAFNet,17,269,1,269,4,4.247796058654785,1
CAFNet,17,234,0,269,4,3.6930289268493652,0
CAFNet,17,21,0,269,4,4.715282917022705,1
CAFNet,17,71,0,269,4,1.9720040559768677,0
CAFNet,17,392,0,269,4,3.1283576488494873,0
CAFNet,17,303,0,269,4,2.620074510574341,0
CAFNet,17,273,1,273,4,2.509888172149658,0
CAFNet,17,912,0,273,4,4.390146732330322,1
CAFNet,17,234,0,273,4,3.6930289268493652,0
CAFNet,17,258,0,273,4,3.687990188598633,0
CAFNet,17,228,0,273,4,4.1327996253967285,0
CAFNet,17,516,0,273,4,3.8879871368408203,0
CAFNet,17,306,1,306,2,2.296816349029541,0
CAFNet,17,452,0,306,2,3.8834054470062256,0
CAFNet,17,146,0,306,2,2.7729196548461914,0
CAFNet,17,869,0,306,2,0.9248979091644287,0
CAFNet,17,399,0,306,2,3.780000686645508,0
CAFNet,17,631,0,306,2,4.262036323547363,1
CAFNet,17,332,1,332,4,4.166590690612793,0
CAFNet,17,392,0,332,4,3.1283576488494873,0
CAFNet,17,562,0,332,4,2.40077543258667,0
CAFNet,17,443,0,332,4,1.3797916173934937,0
CAFNet,17,944,0,332,4,2.9926323890686035,0
CAFNet,17,225,0,332,4,3.69484543800354,0
CAFNet,17,345,1,345,2,3.658665895462036,0
CAFNet,17,638,0,345,2,2.1616244316101074,0
CAFNet,17,460,0,345,2,3.1043708324432373,0
CAFNet,17,392,0,345,2,3.1283576488494873,0
CAFNet,17,431,0,345,2,2.0177083015441895,0
CAFNet,17,984,0,345,2,3.189972162246704,0
CAFNet,17,358,1,358,1,2.5460214614868164,0
CAFNet,17,774,0,358,1,2.981713056564331,0
CAFNet,17,22,0,358,1,1.6448514461517334,0
CAFNet,17,245,0,358,1,4.179305553436279,1
CAFNet,17,944,0,358,1,2.9926323890686035,0
CAFNet,17,270,0,358,1,3.5445148944854736,0
CAFNet,17,401,1,401,4,4.399946212768555,1
CAFNet,17,79,0,401,4,2.2257556915283203,0
CAFNet,17,519,0,401,4,1.8977291584014893,0
CAFNet,17,279,0,401,4,2.719695568084717,0
CAFNet,17,539,0,401,4,2.464872121810913,0
CAFNet,17,40,0,401,4,0.9314287304878235,0
CAFNet,17,432,1,432,3,4.002911567687988,0
CAFNet,17,488,0,432,3,2.7646291255950928,0
CAFNet,17,720,0,432,3,2.1097099781036377,0
CAFNet,17,28,0,432,3,1.389030933380127,0
CAFNet,17,342,0,432,3,3.9202115535736084,0
CAFNet,17,838,0,432,3,2.562452793121338,0
CAFNet,17,445,1,445,4,3.7170467376708984,0
CAFNet,17,32,0,445,4,2.984575033187866,0
CAFNet,17,405,0,445,4,1.2201917171478271,0
CAFNet,17,455,0,445,4,2.4440484046936035,0
CAFNet,17,431,0,445,4,2.0177083015441895,0
CAFNet,17,488,0,445,4,2.7646291255950928,0
CAFNet,17,468,1,468,4,3.5403971672058105,0
CAFNet,17,638,0,468,4,2.1616244316101074,0
CAFNet,17,974,0,468,4,2.928516387939453,0
CAFNet,17,572,0,468,4,3.7045538425445557,0
CAFNet,17,392,0,468,4,3.1283576488494873,0
CAFNet,17,488,0,468,4,2.7646291255950928,0
CAFNet,17,505,1,505,4,3.8601951599121094,0
CAFNet,17,307,0,505,4,0.9503863453865051,0
CAFNet,17,381,0,505,4,1.6199917793273926,0
CAFNet,17,258,0,505,4,3.687990188598633,0
CAFNet,17,146,0,505,4,2.7729196548461914,0
CAFNet,17,303,0,505,4,2.620074510574341,0
CAFNet,17,522,1,522,0,2.846977949142456,0
CAFNet,17,924,0,522,0,0.8650805354118347,0
CAFNet,17,266,0,522,0,3.582165479660034,0
CAFNet,17,867,0,522,0,0.8436030149459839,0
CAFNet,17,477,0,522,0,2.3180253505706787,0
CAFNet,17,228,0,522,0,4.1327996253967285,0
CAFNet,17,536,1,536,1,3.2430200576782227,0
CAFNet,17,300,0,536,1,2.984066963195801,0
CAFNet,17,307,0,536,1,0.9503863453865051,0
CAFNet,17,464,0,536,1,2.6801791191101074,0
CAFNet,17,827,0,536,1,2.4525344371795654,0
CAFNet,17,774,0,536,1,2.981713056564331,0
CAFNet,17,564,1,564,3,3.388467788696289,0
CAFNet,17,656,0,564,3,2.8811631202697754,0
CAFNet,17,946,0,564,3,3.5195467472076416,0
CAFNet,17,234,0,564,3,3.6930289268493652,0
CAFNet,17,937,0,564,3,2.845285177230835,0
CAFNet,17,808,0,564,3,2.160918951034546,0
CAFNet,17,607,1,607,4,3.9270925521850586,0
CAFNet,17,793,0,607,4,1.406211018562317,0
CAFNet,17,519,0,607,4,1.8977291584014893,0
CAFNet,17,342,0,607,4,3.9202115535736084,0
CAFNet,17,944,0,607,4,2.9926323890686035,0
CAFNet,17,912,0,607,4,4.390146732330322,1
CAFNet,17,620,1,620,3,2.7507028579711914,0
CAFNet,17,28,0,620,3,1.389030933380127,0
CAFNet,17,488,0,620,3,2.7646291255950928,0
CAFNet,17,656,0,620,3,2.8811631202697754,0
CAFNet,17,53,0,620,3,4.369863510131836,1
CAFNet,17,234,0,620,3,3.6930289268493652,0
CAFNet,17,621,1,621,4,4.224576473236084,1
CAFNet,17,132,0,621,4,3.1964974403381348,0
CAFNet,17,924,0,621,4,0.8650805354118347,0
CAFNet,17,146,0,621,4,2.7729196548461914,0
CAFNet,17,488,0,621,4,2.7646291255950928,0
CAFNet,17,937,0,621,4,2.845285177230835,0
CAFNet,17,622,1,622,1,4.003112316131592,0
CAFNet,17,944,0,622,1,2.9926323890686035,0
CAFNet,17,774,0,622,1,2.981713056564331,0
CAFNet,17,464,0,622,1,2.6801791191101074,0
CAFNet,17,307,0,622,1,0.9503863453865051,0
CAFNet,17,33,0,622,1,3.575479030609131,0
CAFNet,17,660,1,660,0,2.415560007095337,0
CAFNet,17,806,0,660,0,3.231023073196411,0
CAFNet,17,228,0,660,0,4.1327996253967285,0
CAFNet,17,867,0,660,0,0.8436030149459839,0
CAFNet,17,691,0,660,0,2.0010435581207275,0
CAFNet,17,701,0,660,0,3.2523443698883057,0
CAFNet,17,683,1,683,4,2.3271265029907227,0
CAFNet,17,904,0,683,4,3.1615376472473145,0
CAFNet,17,275,0,683,4,2.917327642440796,0
CAFNet,17,146,0,683,4,2.7729196548461914,0
CAFNet,17,477,0,683,4,2.3180253505706787,0
CAFNet,17,258,0,683,4,3.687990188598633,0
CAFNet,17,688,1,688,3,3.7910077571868896,0
CAFNet,17,808,0,688,3,2.160918951034546,0
CAFNet,17,342,0,688,3,3.9202115535736084,0
CAFNet,17,656,0,688,3,2.8811631202697754,0
CAFNet,17,904,0,688,3,3.1615376472473145,0
CAFNet,17,946,0,688,3,3.5195467472076416,0
CAFNet,17,696,1,696,4,4.077403545379639,0
CAFNet,17,266,0,696,4,3.582165479660034,0
CAFNet,17,477,0,696,4,2.3180253505706787,0
CAFNet,17,28,0,696,4,1.389030933380127,0
CAFNet,17,488,0,696,4,2.7646291255950928,0
CAFNet,17,562,0,696,4,2.40077543258667,0
CAFNet,17,754,1,754,0,2.010655164718628,0
CAFNet,17,381,0,754,0,1.6199917793273926,0
CAFNet,17,523,0,754,0,1.445373773574829,0
CAFNet,17,924,0,754,0,0.8650805354118347,0
CAFNet,17,974,0,754,0,2.928516387939453,0
CAFNet,17,986,0,754,0,1.765334129333496,0
CAFNet,17,758,1,758,4,2.4622642993927,0
CAFNet,17,32,0,758,4,2.984575033187866,0
CAFNet,17,974,0,758,4,2.928516387939453,0
CAFNet,17,516,0,758,4,3.8879871368408203,0
CAFNet,17,937,0,758,4,2.845285177230835,0
CAFNet,17,361,0,758,4,2.304427146911621,0
CAFNet,17,778,1,778,4,2.9731788635253906,0
CAFNet,17,656,0,778,4,2.8811631202697754,0
CAFNet,17,516,0,778,4,3.8879871368408203,0
CAFNet,17,409,0,778,4,1.5736680030822754,0
CAFNet,17,303,0,778,4,2.620074510574341,0
CAFNet,17,924,0,778,4,0.8650805354118347,0
CAFNet,17,832,1,832,3,3.972198009490967,0
CAFNet,17,28,0,832,3,1.389030933380127,0
CAFNet,17,443,0,832,3,1.3797916173934937,0
CAFNet,17,808,0,832,3,2.160918951034546,0
CAFNet,17,656,0,832,3,2.8811631202697754,0
CAFNet,17,937,0,832,3,2.845285177230835,0
CAFNet,17,861,1,861,4,4.4315080642700195,1
CAFNet,17,516,0,861,4,3.8879871368408203,0
CAFNet,17,827,0,861,4,2.4525344371795654,0
CAFNet,17,733,0,861,4,3.229454517364502,0
CAFNet,17,838,0,861,4,2.562452793121338,0
CAFNet,17,83,0,861,4,4.2000412940979,1
CAFNet,17,881,1,881,0,1.934859037399292,0
CAFNet,17,974,0,881,0,2.928516387939453,0
CAFNet,17,381,0,881,0,1.6199917793273926,0
CAFNet,17,924,0,881,0,0.8650805354118347,0
CAFNet,17,477,0,881,0,2.3180253505706787,0
CAFNet,17,385,0,881,0,3.934030532836914,0
CAFNet,17,883,1,883,3,4.16723108291626,1
CAFNet,17,808,0,883,3,2.160918951034546,0
CAFNet,17,539,0,883,3,2.464872121810913,0
CAFNet,17,656,0,883,3,2.8811631202697754,0
CAFNet,17,720,0,883,3,2.1097099781036377,0
CAFNet,17,904,0,883,3,3.1615376472473145,0
CAFNet,17,901,1,901,1,3.1822144985198975,0
CAFNet,17,71,0,901,1,1.9720040559768677,0
CAFNet,17,689,0,901,1,1.4636881351470947,0
CAFNet,17,774,0,901,1,2.981713056564331,0
CAFNet,17,458,0,901,1,1.9733113050460815,0
CAFNet,17,279,0,901,1,2.719695568084717,0
CAFNet,17,930,1,930,3,4.699715614318848,1
CAFNet,17,539,0,930,3,2.464872121810913,0
CAFNet,17,443,0,930,3,1.3797916173934937,0
CAFNet,17,28,0,930,3,1.389030933380127,0
CAFNet,17,342,0,930,3,3.9202115535736084,0
CAFNet,17,720,0,930,3,2.1097099781036377,0
CAFNet,17,950,1,950,3,1.691070318222046,0
CAFNet,17,937,0,950,3,2.845285177230835,0
CAFNet,17,539,0,950,3,2.464872121810913,0
CAFNet,17,488,0,950,3,2.7646291255950928,0
CAFNet,17,234,0,950,3,3.6930289268493652,0
CAFNet,17,946,0,950,3,3.5195467472076416,0
CAFNet,17,970,1,970,3,4.21250581741333,1
CAFNet,17,28,0,970,3,1.389030933380127,0
CAFNet,17,838,0,970,3,2.562452793121338,0
CAFNet,17,656,0,970,3,2.8811631202697754,0
CAFNet,17,655,0,970,3,2.370508909225464,0
CAFNet,17,342,0,970,3,3.9202115535736084,0
